Chip,Fiber,Order,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,PolyfitRMS,Status
GREEN,SKY,0,,,,,,,,,,missing
GREEN,SCI1,0,27.673310776471503,-0.0039032256453677343,-1.4790617834155642e-06,1.3440214596177162e-10,7.009748509129796,7.416866137315627,0.0,2920.0,0.11646217387767582,partial
GREEN,SCI2,0,45.90447161076365,-0.0038384325207466347,-1.47162602481252e-06,1.5173638667745612e-10,8.115580417146074,8.10437676563919,0.0,4079.0,0.2100492982625739,full
GREEN,SCI3,0,64.82543673346095,-0.004530858353908911,-9.172780606291145e-07,4.445762020743513e-11,8.082275332649296,6.547364414872167,0.0,3961.0,0.13228336550049408,full
GREEN,CAL,0,80.47700250313336,-0.00497487088750489,-7.245847865904976e-07,1.514981573273071e-11,5.39001951075691,5.579793676803963,0.0,4079.0,0.11836996408047201,full
GREEN,SKY,1,94.75354338715077,-0.0045201290531560415,-9.268688428030689e-07,5.7771788541358074e-11,6.138270442008704,8.74426490582865,0.0,4079.0,0.12510495588493623,full
GREEN,SCI1,1,115.28537281563263,-0.004531315890732894,-9.440617860741195e-07,5.840806444735464e-11,7.164274627369856,7.366213729446638,0.0,4073.0,0.10601196541027054,full
GREEN,SCI2,1,133.71796828058538,-0.004694867799213153,-7.759423113933672e-07,3.361814626953546e-11,8.19468559913279,8.351046084445095,0.0,4079.0,0.12953097161259544,full
GREEN,SCI3,1,152.43641959245502,-0.004719255553530356,-6.702255779684655e-07,8.9255493673145e-12,8.161247013218556,6.591543999099912,0.0,4079.0,0.13776651755081415,full
GREEN,CAL,1,167.97897663251794,-0.004769516202405181,-7.872787566101049e-07,4.093876373978967e-11,5.041104329030524,5.081762149674919,0.0,4079.0,0.0969693050797177,full
GREEN,SKY,2,183.7170672689318,-0.004701860791251389,-6.879799029337024e-07,2.4901171339089965e-11,6.869045318206929,8.943559526125295,0.0,4079.0,0.11485461545230112,full
GREEN,SCI1,2,204.27144655579417,-0.004766996605214613,-6.842655551566646e-07,2.3203057161807564e-11,7.198141234929283,7.575946296355396,0.0,4079.0,0.11577770786436556,full
GREEN,SCI2,2,222.52814671853534,-0.0045209043530472,-7.490675292222244e-07,3.5404381798054405e-11,8.128350081370584,8.398358744842184,0.0,4079.0,0.06793603494067134,full
GREEN,SCI3,2,241.33386296886772,-0.004566161885544041,-6.88430880781855e-07,2.6176257570662015e-11,8.398358744842184,6.59515637837282,0.0,4079.0,0.09463001581347537,full
GREEN,CAL,2,256.68231116197006,-0.0046089838305766375,-7.067212011876557e-07,3.1251791367590297e-11,5.172231073356809,4.703490791161581,0.0,4079.0,0.09479301218381087,full
GREEN,SKY,3,273.9657812548377,-0.004493173260214834,-7.163614122964302e-07,3.968366299656642e-11,7.6417350464338085,8.74997540727143,0.0,4079.0,0.07898419741529575,full
GREEN,SCI1,3,294.46442601360184,-0.004417799045688088,-8.644220934878874e-07,7.511652973776388e-11,7.123977893995088,7.560895464814722,0.0,4069.0,0.06548382664138006,full
GREEN,SCI2,3,312.8335749813931,-0.004558196802773689,-6.251597444250391e-07,2.5454264180696796e-11,8.173543252473223,8.384779778951582,0.0,4079.0,0.10089534643686973,full
GREEN,SCI3,3,331.60313453929626,-0.004462027424506272,-6.756948733295361e-07,3.833443151482027e-11,8.384779778951582,6.490284313067036,0.0,4079.0,0.09360317642095332,full
GREEN,CAL,3,347.006370767817,-0.00461703971695552,-6.133377188421642e-07,2.6135850039410418e-11,5.367814226382212,4.703922312201867,0.0,4079.0,0.08350321374800591,full
GREEN,SKY,4,365.6643525815568,-0.004587678557608196,-5.314406431938349e-07,1.5682745788522823e-11,8.328990906869905,8.696191224635513,0.0,4079.0,0.05872240172783281,full
GREEN,SCI1,4,386.1638934792711,-0.004532115109097337,-6.516684077206562e-07,4.4218884962929286e-11,7.264215795794867,7.359675726677043,0.0,4079.0,0.08135120010316824,full
GREEN,SCI2,4,404.4624066488118,-0.0044622389886604125,-5.537996937774736e-07,2.1417348397260177e-11,8.149256584770342,8.412990423736318,0.0,4079.0,0.09517513678806623,full
GREEN,SCI3,4,423.3013834667619,-0.004406821299782296,-6.2300280371122e-07,4.059415969986098e-11,8.401371876722374,6.511515908217518,0.0,4079.0,0.07130182706445722,full
GREEN,CAL,4,438.53709697126624,-0.004289080470687136,-6.822774098741301e-07,4.491550864238473e-11,5.007733532616725,4.834388723404557,0.0,4079.0,0.08818571391472126,full
GREEN,SKY,5,458.70057335653007,-0.004298461749582518,-6.278959294582302e-07,4.6599403975714544e-11,8.635827329782352,8.825790415961018,0.0,4079.0,0.0626716748408976,full
GREEN,SCI1,5,479.32483721403355,-0.004648000185628258,-4.569087586876488e-07,1.7900964158243414e-11,7.211218889023835,7.404806557917128,0.0,4079.0,0.06922153518173577,full
GREEN,SCI2,5,497.6129887150888,-0.004399512071068387,-5.329690911440395e-07,3.3044094644294476e-11,8.144075750527634,8.344583120917491,0.0,4079.0,0.08005917998700272,full
GREEN,SCI3,5,516.3021549569238,-0.004152169593060075,-6.466000073456403e-07,5.3136540943333834e-11,8.344583120917491,6.466221717465373,0.0,4079.0,0.07912529708147148,full
GREEN,CAL,5,531.7340271231831,-0.00445049669680828,-4.990708272867809e-07,2.753987876910974e-11,4.886005126158627,4.949062433607026,0.0,4079.0,0.09106815130675763,full
GREEN,SKY,6,553.2442113188438,-0.00428830887375393,-5.051271855649202e-07,3.385872412868517e-11,8.813613867322928,8.714858277203806,0.0,4079.0,0.061495403645217016,full
GREEN,SCI1,6,573.8271718868075,-0.0044159963653045125,-5.14485993121735e-07,4.223617667675009e-11,7.145731716100816,7.459311666144968,0.0,4079.0,0.06753248282822938,full
GREEN,SCI2,6,592.1491374161782,-0.004251885236797936,-5.217872458525916e-07,4.332673146168104e-11,8.160982764685343,8.378182114158676,0.0,4079.0,0.0726103000816322,full
GREEN,SCI3,6,610.9055016444955,-0.004173966335974074,-5.262648071968948e-07,4.279645907443219e-11,8.352314451929542,6.456032554030514,0.0,4079.0,0.07844537839596726,full
GREEN,CAL,6,626.2434303437551,-0.004353705482594316,-4.282020189872288e-07,2.3283405569601352e-11,4.884799725327248,4.88099677799385,0.0,4079.0,0.0799870704767931,full
GREEN,SKY,7,649.3772706065258,-0.004345181327870619,-3.6430083264268895e-07,1.9079073356671464e-11,8.719456558200207,8.73317324595027,0.0,4079.0,0.0700164871090394,full
GREEN,SCI1,7,669.941237321413,-0.004469163775812166,-3.9250102857210715e-07,3.396921988289112e-11,7.2651440617372565,7.395337163798075,0.0,4079.0,0.05917304118107917,full
GREEN,SCI2,7,688.2752209376089,-0.004352305015787707,-3.3549026343052614e-07,1.9025806234442176e-11,8.166991808097919,8.391192714035128,0.0,4079.0,0.07160690413152909,full
GREEN,SCI3,7,707.0576063656791,-0.004309206047224203,-3.214586303617203e-07,1.5055021445109522e-11,8.391192714035128,6.566038786758725,0.0,4079.0,0.05476837790823883,full
GREEN,CAL,7,722.2531057879064,-0.0041740743470801735,-4.300693068031372e-07,3.39036357330101e-11,5.1314789106001975,4.803487090522291,0.0,4079.0,0.07818878355094,full
GREEN,SKY,8,746.9303469301884,-0.004263997748351529,-3.0368267525402517e-07,2.0801826101388994e-11,8.640793337707173,8.931977307586193,0.0,4079.0,0.05852530455566982,full
GREEN,SCI1,8,767.4702074574323,-0.004341640490943752,-3.4312993534876063e-07,3.514224208750548e-11,7.194266043211845,7.433031392769708,0.0,4079.0,0.07272065135767343,full
GREEN,SCI2,8,785.7815645735178,-0.004050131618290843,-4.3354721432036556e-07,4.9207634136618076e-11,8.15567855804278,8.374610018602311,0.0,4079.0,0.06761800418659762,full
GREEN,SCI3,8,804.6764426408447,-0.004284822635528784,-2.3048287749249914e-07,1.1384064774386268e-11,8.374610018602311,6.560853499368818,0.0,4079.0,0.06456546505879247,full
GREEN,CAL,8,819.9536536135535,-0.004309989369934571,-2.7342867137929545e-07,2.285160678486722e-11,4.8223741792592,4.71941120796728,0.0,4079.0,0.0712507809606779,full
GREEN,SKY,9,846.0451504118645,-0.004079578050994765,-3.1727104050821235e-07,3.479766911581213e-11,8.846236683789895,8.870276679206672,0.0,4079.0,0.054222593355592805,full
GREEN,SCI1,9,866.5997840813337,-0.004226755247963757,-2.9538076806729393e-07,3.6436699598591635e-11,7.224524752993667,7.384966486129267,0.0,4079.0,0.059002463608257505,full
GREEN,SCI2,9,884.9989920184734,-0.0040708666105270085,-3.2561585440137707e-07,4.3507974974366456e-11,8.199603968569818,8.402633325132342,0.0,4079.0,0.07220721977621825,full
GREEN,SCI3,9,903.8086657687741,-0.004103488094862018,-2.6213632653327104e-07,3.2138192872620224e-11,8.402633325132342,6.453742946572447,0.0,4079.0,0.06591110405609274,full
GREEN,CAL,9,919.1263107448248,-0.004290347360680341,-1.743359007443563e-07,1.580037786509728e-11,4.832232199756264,4.8588721318120776,0.0,4079.0,0.07545387682487999,full
GREEN,SKY,10,946.7964790478551,-0.004046262555493993,-2.1579035547208399e-07,2.7363690287228555e-11,8.595185835302452,8.896302241849495,0.0,4079.0,0.06738667889503513,full
GREEN,SCI1,10,967.3794465027116,-0.004225122998919569,-1.974911143180935e-07,3.127233370375262e-11,7.136193274836655,7.498387173430309,0.0,4079.0,0.05228307834477362,full
GREEN,SCI2,10,985.6897896404139,-0.003988642854314877,-2.255429481357095e-07,3.281612913292279e-11,8.15517156885113,8.43270819950584,0.0,4079.0,0.0647351993885917,full
GREEN,SCI3,10,1004.5552915371229,-0.003991734477415293,-1.973578893583572e-07,2.8516133640233816e-11,8.43270819950584,6.544490381775347,0.0,4079.0,0.06535063678164481,full
GREEN,CAL,10,1019.8315016219171,-0.004074433675043228,-1.89770634182347e-07,2.8867732949977412e-11,4.897372247079348,4.627663196706305,0.0,4079.0,0.07955246465389486,full
GREEN,SKY,11,1049.198939474688,-0.0040051861660001685,-1.477109301041062e-07,2.9296202878711124e-11,8.761126114964526,9.024571741204316,0.0,4079.0,0.07420364324483694,full
GREEN,SCI1,11,1069.7200930423144,-0.004085656764965423,-1.6541990523277694e-07,3.735209999177437e-11,7.166983061000051,7.414614153052085,0.0,4079.0,0.06618523017497198,full
GREEN,SCI2,11,1088.08721283778,-0.0038838340795301,-1.7365281195914922e-07,3.419411409892416e-11,8.183559897732835,8.433480815142957,0.0,4079.0,0.06056157361166376,full
GREEN,SCI3,11,1107.005216322494,-0.003996525356908857,-1.0386953521843044e-07,2.6096746312268515e-11,8.433480815142957,6.535852164017911,0.0,4079.0,0.05793120814077379,full
GREEN,CAL,11,1122.1525712875446,-0.0038393542183298803,-2.228326700324926e-07,4.561755746878034e-11,4.787101151882963,4.687230665616714,0.0,4079.0,0.07308172246124744,full
GREEN,SKY,12,1153.2619681330725,-0.004092288795647664,3.556622476360055e-08,9.76681745331318e-12,8.697530682855717,8.995023426444593,0.0,4079.0,0.08798216386168703,full
GREEN,SCI1,12,1173.8347114154699,-0.004039136098364345,-9.450363214476849e-08,3.675947912138963e-11,7.2253934259872485,7.603477547692597,0.0,4079.0,0.05770841867870409,full
