Chip,Fiber,Order,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,PolyfitRMS,Status
GREEN,SKY,0,,,,,,,,,,missing
GREEN,SCI1,0,27.690125950666527,-0.0040383902134848645,-1.3409704562026886e-06,1.0047756025410423e-10,7.39442502923527,7.232975300967739,0.0,2873.0,0.045145902744718885,partial
GREEN,SCI2,0,46.00928808333551,-0.004161661259985286,-1.1633489195440379e-06,7.974345717287259e-11,8.148408898644732,8.36339034533163,0.0,4079.0,0.06538903972471072,full
GREEN,SCI3,0,64.77562519834355,-0.004324350638197128,-9.78094096373901e-07,4.3831674615718186e-11,8.083844192475452,6.563975882701943,0.0,4079.0,0.036685223653551466,full
GREEN,CAL,0,80.55311042219385,-0.004958132592927183,-7.259493816604461e-07,1.0537605688754689e-11,4.558483760623265,5.082572569891282,0.0,4079.0,0.0752686494066728,full
GREEN,SKY,1,94.74677686728623,-0.004529704083815464,-8.382604684649943e-07,2.922103947802425e-11,6.096833222546188,8.922266980261037,0.0,4079.0,0.044820449996014276,full
GREEN,SCI1,1,115.38385218804041,-0.004720180349643116,-7.94122973229481e-07,2.5228286358160923e-11,7.3790241901656835,7.473226630851975,0.0,4079.0,0.04027625377316693,full
GREEN,SCI2,1,133.71192278041025,-0.004587406178731668,-7.806860268342271e-07,2.306934894838284e-11,8.16403529618492,8.384931153918131,0.0,4079.0,0.051111696769256476,full
GREEN,SCI3,1,152.4817850882465,-0.004576200878962738,-7.454697877434351e-07,1.737170569973264e-11,8.145279852152683,6.607635195172293,0.0,4079.0,0.046835827762066407,full
GREEN,CAL,1,168.00938796171948,-0.00488727068799276,-6.447263129739933e-07,6.870086691899442e-12,4.536782055520959,4.69376430542094,0.0,4079.0,0.07834485990533473,full
GREEN,SKY,2,183.7522612035424,-0.004730408008774949,-6.227888320156755e-07,5.473311638914488e-12,6.871436620911453,8.803607733998703,0.0,4079.0,0.04464413939213412,full
GREEN,SCI1,2,204.3103259119092,-0.004777365241887302,-6.657226709989056e-07,1.6318475613445585e-11,7.270661451932591,7.489214495312839,0.0,4079.0,0.04511441921959056,full
GREEN,SCI2,2,222.68098354740815,-0.004751371374453723,-5.938143438962851e-07,5.242478468219698e-12,8.185328817749479,8.38705103725016,0.0,4079.0,0.04036621704345467,full
GREEN,SCI3,2,241.45508562190847,-0.004706265812789773,-5.80731189597438e-07,2.9165802833095594e-12,8.38705103725016,6.590752324124935,0.0,4079.0,0.04278291306315743,full
GREEN,CAL,2,256.9585359393759,-0.005021160560399692,-4.737798927030051e-07,-9.121181982606349e-12,4.8639587727627775,4.373971763608153,0.0,4079.0,0.0748038033450606,full
GREEN,SKY,3,274.0539162213876,-0.004741314928593462,-5.255535186434744e-07,1.4534261333014188e-12,7.547690141005859,8.971066289153768,0.0,4079.0,0.036620676997673164,full
GREEN,SCI1,3,294.589873521072,-0.004814748527139494,-5.399442372973728e-07,6.6248473528753045e-12,7.40692155591227,7.2048028261887245,0.0,4079.0,0.03745996452952965,full
GREEN,SCI2,3,312.9691400458614,-0.004757361612088522,-4.949150375672519e-07,3.0246563508010556e-13,8.189633262394722,8.39039252836423,0.0,4079.0,0.04461399683530825,full
GREEN,SCI3,3,331.7499251025899,-0.004703009281336257,-4.88395285996231e-07,-9.908381351955814e-13,8.39039252836423,6.592480041829219,0.0,4079.0,0.037579996837178324,full
