Chip,Fiber,Order,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,PolyfitRMS,Status
GREEN,SKY,0,23.247160561539054,-0.006416336452339942,1.504975423963928e-06,-7.134111931207931e-10,8.616908367300592,8.085510444415199,0.0,2219.0,0.329280933377467,partial
GREEN,SCI1,0,43.3912833993056,-0.005002822805949925,-7.699190959356469e-07,1.3240252574657189e-11,7.825148808590402,7.890375943362621,0.0,4079.0,0.12877954107829806,full
GREEN,SCI2,0,61.64798128592514,-0.0047817581241786766,-8.44587267766253e-07,3.1444255233826205e-11,8.12834894330977,8.337812452414184,0.0,4079.0,0.059191517635330836,full
GREEN,SCI3,0,80.32360619075351,-0.004778966374676611,-7.872921831147209e-07,1.890606311385106e-11,7.73041583447434,7.041442617496493,0.0,4079.0,0.04680057064386082,full
GREEN,CAL,0,96.6968936765207,-0.0048731361127873915,-8.381473033075605e-07,3.590591509323746e-11,4.4586118828637105,5.169934706235552,0.0,4079.0,0.05643345345578336,full
GREEN,SKY,1,110.74486159210673,-0.0050327884995771035,-6.729587142110227e-07,1.2515085378976645e-11,6.003135063388768,8.619878221979056,0.0,4079.0,0.05729200667931904,full
GREEN,SCI1,1,130.9614067692065,-0.005120962364734054,-6.469100761878629e-07,1.0071320937607841e-11,8.01825997347257,7.725936816989176,0.0,4079.0,0.04554972010769236,full
GREEN,SCI2,1,149.23188506344653,-0.004899438437263447,-6.775179347672153e-07,1.4473153298641705e-11,8.135239147120018,8.352019761935097,0.0,4079.0,0.05181900362690231,full
GREEN,SCI3,1,167.93592458731672,-0.004829809457846263,-6.892729728350964e-07,1.7802551781385527e-11,7.783442534205557,7.036929969577372,0.0,4079.0,0.054367815059979736,full
GREEN,CAL,1,184.2150432237945,-0.00476686480091,-7.821960118990681e-07,3.4472469338544244e-11,4.48049316302279,4.5219673118756685,0.0,4079.0,0.05162137886814845,full
GREEN,SKY,2,199.63172873206892,-0.004962912628210215,-6.122176801316655e-07,1.4044564058343652e-11,6.6777293012012535,8.590643181769888,0.0,4079.0,0.04788137397391518,full
GREEN,SCI1,2,219.83903698197273,-0.00506513973681099,-5.908778264649225e-07,1.3278763263395686e-11,7.936589508923429,8.146649979853828,0.0,4079.0,0.04885433641094061,full
GREEN,SCI2,2,238.15186918734497,-0.004899342620068497,-5.918937371844541e-07,1.2494131691494841e-11,8.156416102686123,8.350679994429385,0.0,4079.0,0.041652858053365514,full
GREEN,SCI3,2,256.85322917620374,-0.004825341993081111,-5.966378900310583e-07,1.3039027667127615e-11,8.004534127069984,7.045379758953075,0.0,4079.0,0.05034381258958081,full
GREEN,CAL,2,273.05832438514386,-0.004636298873388669,-7.436017934702813e-07,3.703228653545675e-11,4.5603783195947285,4.479298610084895,0.0,4079.0,0.053743001088402007,full
GREEN,SKY,3,289.9222562603247,-0.004902059666867359,-5.515770849431331e-07,1.449648782930437e-11,7.381343394587219,8.483927095547037,0.0,4079.0,0.04590829714768257,full
GREEN,SCI1,3,310.10689737329346,-0.005043543152545771,-4.968586670459578e-07,8.096857329143126e-12,7.812342687379359,8.149090708898106,0.0,4079.0,0.04029370575981987,full
GREEN,SCI2,3,328.4077871451245,-0.004811058193790341,-5.475840669273738e-07,1.6058287079938163e-11,8.150444885915505,8.362862277295903,0.0,4079.0,0.04146565904886372,full
GREEN,SCI3,3,347.1335116997163,-0.0047455689643078405,-5.539533192673135e-07,1.739417622610785e-11,7.998199384467859,7.02182971338749,0.0,4079.0,0.0413637768599188,full
GREEN,CAL,3,363.27773562156716,-0.004481374649541796,-7.267738087513928e-07,4.286455127160251e-11,4.6584188437434095,4.356324139638716,0.0,4079.0,0.06056022172825378,full
GREEN,SKY,4,381.6103543527012,-0.004787327848418942,-5.37513518026999e-07,2.411608080430255e-11,8.098340552877033,8.47947282868947,0.0,4079.0,0.043647732459085264,full
GREEN,SCI1,4,401.7444763986087,-0.004885991741676796,-4.985584490966036e-07,1.9455684608304254e-11,8.07459169246008,7.884442986601747,0.0,4079.0,0.04035405134895876,full
GREEN,SCI2,4,420.0538374908961,-0.004673831511403743,-5.323552254587864e-07,2.4095357997777652e-11,8.154680546143709,8.369711836016904,0.0,4079.0,0.04047961012260465,full
GREEN,SCI3,4,438.7932611629299,-0.0046360704725465565,-5.287258175804874e-07,2.5144755394138377e-11,7.981245524018002,6.999548276310719,0.0,4079.0,0.040974793504415505,full
GREEN,CAL,4,454.98185354556836,-0.004504430284110952,-6.139199758710652e-07,3.5326741607219796e-11,4.571822705112366,4.517375885626788,0.0,4079.0,0.05575864473151287,full
GREEN,SKY,5,474.7019323303696,-0.00469287167956503,-4.897325486475048e-07,2.6355657255903726e-11,8.81046195093145,8.456224124594128,0.0,4079.0,0.035184467136623175,full
GREEN,SCI1,5,494.8312070741011,-0.004784672964766957,-4.6940456696403853e-07,2.6673759889624747e-11,7.9746532979057925,8.042347524115913,0.0,4079.0,0.03582820218694842,full
GREEN,SCI2,5,513.1655266192747,-0.00461014438034464,-4.771213319137845e-07,2.6469157435890877e-11,8.167159772586814,8.36622762988361,0.0,4079.0,0.04196391434869972,full
GREEN,SCI3,5,531.8979818790419,-0.004547166947864495,-4.7296400403464813e-07,2.522375214615263e-11,7.943928312242438,6.996086600118161,0.0,4079.0,0.03305993795463193,full
GREEN,CAL,5,548.0847972642911,-0.004476050888540872,-5.276314445868099e-07,3.1483687747354375e-11,4.376850302340689,4.49197533263767,0.0,4079.0,0.05943807160048894,full
GREEN,SKY,6,569.2592780939457,-0.004604122478078009,-4.396291170214848e-07,2.848462388853919e-11,8.759084333210476,8.53928396625653,0.0,4079.0,0.03840491693681205,full
GREEN,SCI1,6,589.376578536414,-0.004699787453359751,-4.104098374697768e-07,2.67693814926952e-11,7.949574688045413,8.064710029043493,0.0,4079.0,0.033342003836729805,full
GREEN,SCI2,6,607.6945809696975,-0.0044501963860556345,-4.640161332351337e-07,3.393649598700447e-11,8.159001216641798,8.382964873659091,0.0,4079.0,0.034298990154351124,full
GREEN,SCI3,6,626.4605107170157,-0.004443570104167376,-4.300788452187899e-07,2.829448601399885e-11,7.930749956552369,6.981113494245676,0.0,4079.0,0.033941150746103835,full
GREEN,CAL,6,642.6308925390791,-0.004383567474773786,-4.7196771025556934e-07,3.189049126290661e-11,4.521945054530762,4.466912632627648,0.0,4079.0,0.06165416384940237,full
GREEN,SKY,7,665.2869622298963,-0.004431784921155536,-4.409964653903727e-07,3.932922976056757e-11,8.739505823993198,8.594386381046034,0.0,4079.0,0.03376691249327536,full
GREEN,SCI1,7,685.4123378902802,-0.004587238344788319,-3.724250341470103e-07,3.070864043541418e-11,7.912568051826599,8.13477726640634,0.0,4079.0,0.032822404479700494,full
GREEN,SCI2,7,703.747549139032,-0.004354570292542245,-4.1578090554135626e-07,3.642104947039906e-11,8.16760562437588,8.380605039566717,0.0,4079.0,0.030302751796303085,full
GREEN,SCI3,7,722.5087592181654,-0.004316949113123932,-4.0092032498730306e-07,3.368653591921949e-11,7.96189790571275,6.974133118176326,0.0,4079.0,0.0343694738684507,full
GREEN,CAL,7,738.6639133025221,-0.004273105167027322,-4.2942206822839775e-07,3.499042539105608e-11,4.470775659023262,4.389616034622447,0.0,4079.0,0.06431219920279375,full
GREEN,SKY,8,762.872773889461,-0.004378295704413648,-3.6729828829616385e-07,3.79071209849037e-11,8.788267399284125,8.716150848413744,0.0,4079.0,0.03426122017634616,full
GREEN,SCI1,8,783.005945427086,-0.004526058224673405,-3.1038975923444023e-07,3.163922899073049e-11,7.919489416709876,8.117376690861256,0.0,4079.0,0.032196909887085144,full
GREEN,SCI2,8,801.3213138825389,-0.00424485113999677,-3.7605990150031823e-07,4.055755054228432e-11,8.157684227726463,8.391170144177863,0.0,4079.0,0.03311267212510494,full
GREEN,SCI3,8,820.1036541708946,-0.004209965435163502,-3.689868111928741e-07,3.98934440290717e-11,8.043656499526573,6.933103067599063,0.0,4079.0,0.03363747942656035,full
GREEN,CAL,8,836.2703412519661,-0.0042660542598882195,-3.2655864724814936e-07,2.8435441834436133e-11,4.458879945805756,4.457869494116669,0.0,4079.0,0.05827754190566547,full
GREEN,SKY,9,861.9957714190424,-0.004246455754308211,-3.472563501407757e-07,4.563453600788525e-11,8.807685665843275,8.56859782119606,0.0,4079.0,0.035860975622607746,full
GREEN,SCI1,9,882.1210330020491,-0.004378184590798069,-2.9499831343772477e-07,4.0032934657928587e-11,7.8516382128611895,8.09379984772525,0.0,4079.0,0.03167884646601299,full
GREEN,SCI2,9,900.4587245334815,-0.004125417197408494,-3.450425790492256e-07,4.622429479041305e-11,8.168845765716185,8.400233092511826,0.0,4079.0,0.041711978272236036,full
