Chip,Fiber,Order,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,PolyfitRMS,Status
GREEN,SKY,0,22.50536269307416,-0.006858320646229556,2.1818701024713548e-06,-9.651580039232974e-10,8.780797003553486,8.233691752421507,0.0,2100.0,0.3317928713337178,partial
GREEN,SCI1,0,42.583627468922714,-0.004954044320980615,-8.53379111025741e-07,2.7504594508421518e-11,7.8005571223573025,7.858327217516777,0.0,4079.0,0.12050801786085698,full
GREEN,SCI2,0,60.9681043674169,-0.004761383093082556,-9.184566653436011e-07,4.3511235969646403e-11,8.192238449247093,8.359911529027222,0.0,4079.0,0.035304257669560954,full
GREEN,SCI3,0,79.68792742547134,-0.004736392549605414,-8.987027944123822e-07,4.1085371966773035e-11,7.7280167218497775,6.98799029266889,0.0,4079.0,0.034252988249536785,full
GREEN,CAL,0,96.03173525807283,-0.004982658521762268,-7.36031062756109e-07,1.0586483276265091e-11,4.7992645702631656,5.455364907633659,0.0,4079.0,0.06306684778617962,full
GREEN,SKY,1,109.89239170650026,-0.0047102659347479725,-8.98749148405366e-07,4.696341438127018e-11,5.930328224213717,8.509837608463805,0.0,4079.0,0.03559946162645125,full
GREEN,SCI1,1,130.10179390081674,-0.004824331908765353,-8.653007445772439e-07,4.499139955321729e-11,8.033353694140919,7.949496838923198,0.0,4079.0,0.03665621086400325,full
GREEN,SCI2,1,148.50288179818543,-0.004626921128415839,-8.841904788303763e-07,4.619707650370672e-11,8.200543948684341,8.365061383959656,0.0,4079.0,0.03824993520424922,full
GREEN,SCI3,1,167.23300456610474,-0.004567225166027305,-8.790121811499386e-07,4.5132472915608045e-11,7.877296610348331,7.0206290981882375,0.0,4079.0,0.037878458271792724,full
GREEN,CAL,1,183.5915335426115,-0.0049515307894734285,-6.501492424423225e-07,7.447731256424048e-12,4.921381344096434,4.338145702799848,0.0,4079.0,0.05905147256596002,full
GREEN,SKY,2,198.80334690696955,-0.0046243060965996735,-8.269529294539234e-07,4.307995152452102e-11,6.605906682179025,8.818841377677618,0.0,4079.0,0.04425169707996812,full
GREEN,SCI1,2,218.97790505879868,-0.004698454098423047,-8.226016780858387e-07,4.6190385280987574e-11,7.892073041705562,8.042662848157674,0.0,4079.0,0.04264957016886599,full
GREEN,SCI2,2,237.3993583380986,-0.004550472706108639,-8.177033852644015e-07,4.4328166872644506e-11,8.210726639649963,8.37855875553818,0.0,4079.0,0.040471936338822616,full
GREEN,SCI3,2,256.15647584917497,-0.00450820144136801,-8.071804940339318e-07,4.281947075566842e-11,7.835764490597167,7.005876499708208,0.0,4079.0,0.03818909398225812,full
GREEN,CAL,2,272.44691813696426,-0.004840667674079001,-6.003072472043548e-07,7.978486960743331e-12,4.512651416018934,4.584225718372697,0.0,4079.0,0.05843350105078201,full
GREEN,SKY,3,289.12133773136514,-0.004617877998262652,-7.297894920584207e-07,3.734546041128193e-11,7.337209797200444,8.726812962025555,0.0,4079.0,0.04047495377274922,full
GREEN,SCI1,3,309.2634446038741,-0.0046773113618144985,-7.278262320119758e-07,4.04011373609136e-11,7.7240509439501475,8.070827953447285,0.0,4079.0,0.04289762318934579,full
GREEN,SCI2,3,327.66929239444664,-0.004485355495735147,-7.448544644468267e-07,4.125798284009559e-11,8.202923895286261,8.385792062280814,0.0,4079.0,0.040967608118439296,full
GREEN,SCI3,3,346.44087651900827,-0.004456341026435552,-7.294112730811698e-07,3.9161226761493354e-11,7.793548418665805,7.005115024399544,0.0,4079.0,0.04433998506699988,full
GREEN,CAL,3,362.71187837838403,-0.0047887339247868485,-5.290247262966225e-07,6.170109813726745e-12,4.490970187237746,4.535260954992788,0.0,4079.0,0.05107717921732964,full
GREEN,SKY,4,380.8302987363652,-0.0045965260172870686,-6.444273152525932e-07,3.390656284595693e-11,8.059210178990583,8.46797821104563,0.0,4079.0,0.04436224332011547,full
GREEN,SCI1,4,400.9305691418758,-0.0046237177474409644,-6.522907042393195e-07,3.744365274825236e-11,8.064258420378055,7.842183904068585,0.0,4079.0,0.04646544709103265,full
GREEN,SCI2,4,419.3513752076302,-0.004469928327345914,-6.451978340304457e-07,3.464288056264586e-11,8.210403032877196,8.390887462759991,0.0,4079.0,0.04313722908581616,full
GREEN,SCI3,4,438.1331501331502,-0.004438219399377934,-6.344768127962044e-07,3.3537646339237386e-11,7.90943371618667,7.007558401329476,0.0,4079.0,0.04387582147156925,full
GREEN,CAL,4,454.36659386872105,-0.00471291958026539,-4.7046617234056515e-07,6.622310548893238e-12,4.532648299790945,4.665188883153646,0.0,4079.0,0.05039869632296438,full
GREEN,SKY,5,473.9446221446169,-0.004571378549457596,-5.558454533995766e-07,2.96350166654262e-11,8.78901413794793,8.590191466973348,0.0,4079.0,0.04558708057647493,full
GREEN,SCI1,5,494.0409687801742,-0.004594465137708882,-5.684072367409321e-07,3.433745059026328e-11,8.00734671990934,8.009500945098521,0.0,4079.0,0.04419876975187087,full
GREEN,SCI2,5,512.4702843015533,-0.0044435397031521405,-5.555314354799897e-07,2.996522471986165e-11,8.214657760689562,8.382741573515943,0.0,4079.0,0.04360350392436583,full
GREEN,SCI3,5,531.2357674485852,-0.004389206821981198,-5.507182396262186e-07,2.93355308966813e-11,7.917630337398189,7.035827626526839,0.0,4079.0,0.044734325677092755,full
GREEN,CAL,5,547.4895352401387,-0.004707094680878688,-3.81562795623955e-07,4.452494940954927e-12,4.60570867424977,4.384646180817063,0.0,4079.0,0.049121139345324756,full
GREEN,SKY,6,568.5063619198318,-0.004539766575111095,-4.652234367311529e-07,2.530362880636632e-11,8.888029199842645,8.702020957865859,0.0,4079.0,0.039438548570205234,full
GREEN,SCI1,6,588.6023936545821,-0.004560133455135657,-4.776977113707931e-07,2.9083929954230098e-11,7.986802981660614,8.009181766076521,0.0,4079.0,0.04341964999647656,full
GREEN,SCI2,6,607.0343846076942,-0.004389797678211608,-4.759478025254907e-07,2.6473951868673846e-11,8.215995476556031,8.39235545196567,0.0,4079.0,0.04094645571853854,full
GREEN,SCI3,6,625.8190955116255,-0.00434161386262991,-4.756767617742335e-07,2.7630647841089345e-11,7.986576695186121,7.025970936229271,0.0,4079.0,0.0416205123793205,full
GREEN,CAL,6,642.012235269136,-0.004583830187543452,-3.432975364152018e-07,7.65411640603657e-12,4.579617765948339,4.542518368152723,0.0,4079.0,0.05319255930957167,full
GREEN,SKY,7,664.5657380663403,-0.004465914413191426,-3.997007885535863e-07,2.444072397642762e-11,8.90259509785634,8.689382077961534,0.0,4079.0,0.03822980505380182,full
GREEN,SCI1,7,684.6563572663526,-0.0045048671885363455,-4.0476885795255184e-07,2.7789493797956573e-11,7.94595005219849,8.063772352685758,0.0,4079.0,0.03975436307453444,full
GREEN,SCI2,7,703.0931076877841,-0.004308296977420739,-4.214073287469404e-07,2.851491226623985e-11,8.218375210715749,8.401857330722862,0.0,4079.0,0.045482696829185446,full
GREEN,SCI3,7,721.8968223492299,-0.00430514321138986,-3.894358039651593e-07,2.3607739246226682e-11,7.937896091641658,7.022491110684143,0.0,4079.0,0.039741752251155546,full
GREEN,CAL,7,738.0716146028064,-0.0044948269594526635,-3.054076756540941e-07,1.3497632021988857e-11,4.533392515806379,4.497131234796315,0.0,4079.0,0.05223667448052129,full
GREEN,SKY,8,762.1657684851341,-0.004418694921397253,-3.306255349184697e-07,2.4488469470756687e-11,8.90917486091279,8.756512392818513,0.0,4079.0,0.04206035247889045,full
GREEN,SCI1,8,782.2442744775622,-0.0044465600048928045,-3.374432171820252e-07,2.7558616733535604e-11,7.918694194914385,8.088713888332013,0.0,4079.0,0.043920276142446146,full
GREEN,SCI2,8,800.6967575973526,-0.004299750279999326,-3.19496879969973e-07,2.2331124598577093e-11,8.226241559895243,8.401322235436623,0.0,4079.0,0.03825116191796845,full
GREEN,SCI3,8,819.4994020682259,-0.0042562777471795,-3.1542702202434405e-07,2.2367025719887003e-11,7.941055189448196,7.018066654829909,0.0,4079.0,0.038948205570875284,full
GREEN,CAL,8,835.6563373989324,-0.00445882844808845,-2.1161579161328665e-07,7.536110778437786e-12,4.582694012540149,4.562713888491213,0.0,4079.0,0.05485485045460566,full
GREEN,SKY,9,861.3104697402606,-0.004397604489341081,-2.3336487456562093e-07,1.8698750778897912e-11,8.743850163112906,8.726584553577734,0.0,4079.0,0.034465682546024716,full
GREEN,SCI1,9,881.3983694804314,-0.004430556465125817,-2.3747553739567407e-07,2.1871263387901582e-11,7.921532718527894,8.027212973245918,0.0,4079.0,0.035170682888720925,full
GREEN,SCI2,9,899.8561736722571,-0.004264544109834234,-2.2737556362225792e-07,1.7693972716723526e-11,8.228902095912872,8.40276226458019,0.0,4079.0,0.03660694567635005,full
GREEN,SCI3,9,918.6616982014175,-0.004215796907269701,-2.2777426383400975e-07,1.85321485730953e-11,7.980477641094324,7.0108024743047395,0.0,4079.0,0.031884372602635686,full
GREEN,CAL,9,934.8186896769272,-0.004411838549584254,-1.4155633056438947e-07,8.171492027383678e-12,4.604423147507312,4.541111317024218,0.0,4079.0,0.0506622916416667,full
GREEN,SKY,10,962.0329104410142,-0.0043678852137011065,-1.3498872494521865e-07,1.3295052856941345e-11,8.77568439992469,8.85261373933195,0.0,4079.0,0.03202950182339902,full
GREEN,SCI1,10,982.1466377177234,-0.004395356092726834,-1.4645991571941773e-07,1.767506930237714e-11,7.908164953462019,8.080859227879252,0.0,4079.0,0.03119274063233906,full
GREEN,SCI2,10,1000.6349323622933,-0.00425366840956933,-1.2349202825013174e-07,1.1838878121161291e-11,8.24414732228496,8.3960115855229,0.0,4079.0,0.028282074992404233,full
GREEN,SCI3,10,1019.4269555333391,-0.004176008269383502,-1.3694530328999467e-07,1.4366379385602855e-11,7.988576968830339,7.005006341559863,0.0,4079.0,0.029537053212379417,full
GREEN,CAL,10,1035.5695188733273,-0.0043083807391908,-1.0395635648550992e-07,1.439619454322969e-11,4.508540609215703,4.448446336539668,0.0,4079.0,0.055246113235862766,full
GREEN,SKY,11,1064.397053900985,-0.004306921338304323,-5.469589831594395e-08,1.1399415480410818e-11,8.770410890600782,8.886872926995359,0.0,4079.0,0.023146977243769584,full
GREEN,SCI1,11,1084.5398307973153,-0.004362573643529184,-5.3746909719608155e-08,1.359286888898601e-11,7.935554378228836,8.02127079023811,0.0,4079.0,0.02785750829446224,full
GREEN,SCI2,11,1103.0373379958846,-0.004209991948055331,-3.956335365921073e-08,9.462820530610533e-12,8.248753599284669,8.40713471364893,0.0,4079.0,0.02657997151987898,full
GREEN,SCI3,11,1121.8516074231825,-0.0041537199901205265,-3.9491294403783366e-08,9.801567595672493e-12,8.021500674780182,6.99396596595534,0.0,4079.0,0.022655183909994596,full
GREEN,CAL,11,1137.9500051963282,-0.0042338948779413865,-3.601814384343636e-08,1.4416713806308451e-11,4.641468764315946,4.538387380886124,0.0,4079.0,0.05279585398388571,full
GREEN,SKY,12,1168.4538101132523,-0.004198292945509688,-8.034837830224012e-09,1.5096032031797678e-11,8.868590510205042,8.959377426390217,0.0,4079.0,0.027916571191646717,full
GREEN,SCI1,12,1188.6112595054526,-0.004297075931492059,1.4647651612136104e-08,1.4098435525975376e-11,7.892420305171433,8.122109186508402,0.0,4079.0,0.028196202603754956,full
GREEN,SCI2,12,1207.118100719621,-0.0041370950563038075,2.5136293380950922e-08,1.0187702330210393e-11,8.253420607084195,8.41412873868319,0.0,4079.0,0.030230000755998326,full
GREEN,SCI3,12,1225.9463581969874,-0.004081217651455603,2.3152346381027096e-08,1.127554365918754e-11,7.964731961599056,6.982532680831355,0.0,4079.0,0.02267332530671745,full
GREEN,CAL,12,1242.028930086229,-0.004128007543740862,7.487430886838431e-10,2.02335338733054e-11,4.645536014847986,4.585252917524283,0.0,4079.0,0.05425150881661973,full
GREEN,SKY,13,1274.264027316162,-0.004170418912377037,8.265852456444006e-08,1.1661767035314921e-11,8.73736222115086,8.881434500080836,0.0,4079.0,0.030650939368707202,full
GREEN,SCI1,13,1294.4072253188485,-0.004245702887106477,9.345672911560376e-08,1.2559579252931632e-11,7.81461185986676,8.049810308066016,0.0,4079.0,0.029843080892219206,full
GREEN,SCI2,13,1312.9330679446502,-0.004098471626667557,1.1251537209907866e-07,7.3949659189014e-12,8.262921312900858,8.41005868950856,0.0,4079.0,0.026717321858495284,full
GREEN,SCI3,13,1331.7531853236674,-0.004014316792280963,9.461161082133049e-08,1.1040084412975207e-11,8.005236331736358,6.975622457470308,0.0,4079.0,0.02553539437905913,full
GREEN,CAL,13,1347.8402333277872,-0.004105376961158138,9.841914627709047e-08,1.5444615764274838e-11,4.721443758123242,4.627168388877123,0.0,4079.0,0.05657718794447533,full
GREEN,SKY,14,1381.8152188852896,-0.00412430590683632,1.59161393456677e-07,1.1572930129826185e-11,8.738286251567283,8.822817000963207,0.0,4079.0,0.02705553311708819,full
GREEN,SCI1,14,1401.960749950457,-0.004191826234577582,1.7200183546925283e-07,1.1835883604446437e-11,7.930210271418939,7.990371626374676,0.0,4079.0,0.024104956700266727,full
GREEN,SCI2,14,1420.4862488687784,-0.004025572742318182,1.8259756983384399e-07,8.124492112179782e-12,8.26274945916066,8.429172172693256,0.0,4079.0,0.02108164319383063,full
GREEN,SCI3,14,1439.344593214165,-0.003993811474065273,1.9398700675264724e-07,6.4238784352871075e-12,8.056221973329695,6.96875057555485,0.0,4079.0,0.025458328465018987,full
GREEN,CAL,14,1455.3677740188803,-0.003965766977995912,1.3309495538447187e-07,2.08237911524389e-11,4.717343455319543,4.634047411076764,0.0,4079.0,0.05918808901802885,full
GREEN,SKY,15,1491.144164337645,-0.004045369999723776,2.248977122341076e-07,1.322325415935741e-11,8.637341393133617,8.840404867282821,0.0,4079.0,0.01723306148946094,full
GREEN,SCI1,15,1511.320099777732,-0.004129643867545906,2.470693301272182e-07,1.1835929353734097e-11,7.906329033641339,8.072129877922105,0.0,4079.0,0.018787807426727934,full
GREEN,SCI2,15,1529.8643021697937,-0.0039526217162421315,2.503276235661092e-07,9.261442299004702e-12,8.272101196030917,8.423571747796473,0.0,4079.0,0.0200963516385293,full
GREEN,SCI3,15,1548.7114456653867,-0.003913596427395818,2.673791327773489e-07,5.919365929926762e-12,8.156833920827909,6.960022713509261,0.0,4079.0,0.015972414808623343,full
GREEN,CAL,15,1564.7686451160218,-0.003920027043073718,2.0817751871058994e-07,2.185456609529648e-11,4.80026023837295,4.713392424286124,0.0,4079.0,0.061362534868598724,full
GREEN,SKY,16,1602.3255697906632,-0.003958540626865424,2.948847669330118e-07,1.3445189126061023e-11,8.648076533452402,8.932302526379729,0.0,4079.0,0.0134126506834125,full
GREEN,SCI1,16,1622.5328544426964,-0.004061276004290625,3.222389754099379e-07,1.1789829821021634e-11,7.867207152174285,8.107654521612591,0.0,4079.0,0.01182343184521992,full
GREEN,SCI2,16,1641.097788310556,-0.0039001546573424737,3.3326714503317864e-07,8.095238196598511e-12,8.282466933929868,8.427885075743461,0.0,4079.0,0.018657031051999635,full
GREEN,SCI3,16,1659.953558462043,-0.0038424741071243825,3.339978930860831e-07,8.083014949190872e-12,8.204788000305255,6.951865892872775,0.0,4079.0,0.011221211543158461,full
GREEN,CAL,16,1676.0108758071233,-0.0039000496982846493,3.045821850919992e-07,1.9237943749099827e-11,4.686789761886208,4.908240498637567,0.0,4079.0,0.0712586996581558,full
GREEN,SKY,17,1715.451803149745,-0.003909188299712566,3.79351814879577e-07,1.1927365624563667e-11,8.547172437691525,8.873519784529423,0.0,4079.0,0.01427335721327583,full
GREEN,SCI1,17,1735.6637211861885,-0.003997169972392795,3.9489025909559984e-07,1.2753936967545148e-11,7.840142093283848,8.103919082993693,0.0,4079.0,0.011108044928921234,full
GREEN,SCI2,17,1754.222270866796,-0.0038009367600782417,3.907825191874133e-07,1.1019436925350067e-11,8.279274840303742,8.43969038189448,0.0,4079.0,0.013404998426393847,full
GREEN,SCI3,17,1773.101651630585,-0.0037733885903700175,4.0790178859573814e-07,8.395665399300023e-12,7.9337636982516955,6.9429015964234395,0.0,4079.0,0.012695350094559488,full
GREEN,CAL,17,1789.1433705630027,-0.0038028045642316665,3.715495498129365e-07,1.8037754215565044e-11,4.871754556883548,4.8338697736364855,0.0,4079.0,0.05787156036871659,full
