Chip,Fiber,Order,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,PolyfitRMS,Status
GREEN,SKY,0,22.35754638308145,-0.005668764405187466,3.593414566896712e-07,-3.796440613139964e-10,8.65762494402426,8.835732403075543,0.0,2085.0,0.12426399847459968,partial
GREEN,SCI1,0,42.6591615898356,-0.005183760514875467,-7.145387599630089e-07,9.646505575807114e-12,7.921373959904766,7.887981408713655,0.0,4079.0,0.0801145229927306,full
GREEN,SCI2,0,61.204769447850204,-0.004933651601825597,-8.074311584773298e-07,2.7933700810906113e-11,8.272803929007303,8.366386683646514,0.0,4079.0,0.05614498220974842,full
GREEN,SCI3,0,79.93754281514323,-0.004810003850404295,-8.229552730426787e-07,2.5972780664334303e-11,8.109088920460735,6.992092998761372,0.0,4079.0,0.04804022959400807,full
GREEN,CAL,0,96.18584711422528,-0.005187408810032747,-6.513186563061057e-07,2.68597119002802e-12,4.897065671107368,5.833080645593636,0.0,4079.0,0.07014675767207354,full
GREEN,SKY,1,109.90525198889611,-0.004908055929415163,-7.533769804755367e-07,2.145675512298988e-11,5.8597024373354145,8.61397513807861,0.0,4079.0,0.05581864896128973,full
GREEN,SCI1,1,130.18059320290172,-0.005053426580721332,-7.103049584996029e-07,1.8258940013066683e-11,7.869374934629536,8.06613674514504,0.0,4079.0,0.04944184618580836,full
GREEN,SCI2,1,148.7467170126231,-0.004902225020265663,-7.037773888592309e-07,1.6603235216395866e-11,8.283061904860688,8.394439467824483,0.0,4079.0,0.052227020019114716,full
GREEN,SCI3,1,167.53559594827206,-0.004854320328817905,-6.927069107396334e-07,1.4974547777864552e-11,8.155308613606579,6.970476611091712,0.0,4079.0,0.04670565205310953,full
GREEN,CAL,1,183.68439168977613,-0.005055890536696308,-6.434437230763025e-07,1.4785138174546418e-11,4.942297319739804,4.614172241037112,0.0,4079.0,0.06693019785366744,full
GREEN,SKY,2,198.82009028290932,-0.004865805998969871,-6.846472725447433e-07,2.203811470282968e-11,6.567849296566592,9.055156158998699,0.0,4079.0,0.0514734673501319,full
GREEN,SCI1,2,219.09442124642737,-0.005051499394966626,-6.206682785892002e-07,1.5976853731790398e-11,7.903954964397404,8.227963664352911,0.0,4079.0,0.04455842851546269,full
GREEN,SCI2,2,237.64643571002162,-0.004880149112912076,-6.390044912854939e-07,2.0540736707461767e-11,8.276007231797124,8.41878579404434,0.0,4079.0,0.04967147995361649,full
GREEN,SCI3,2,256.4858151170287,-0.004899200167297456,-5.869558901637477e-07,1.0842139904506612e-11,7.954160717970233,6.972708987168488,0.0,4079.0,0.047913030119923546,full
GREEN,CAL,2,272.60593255073576,-0.005066513172045076,-5.390394463244849e-07,7.288258831883634e-12,4.624584990954967,4.845609706953634,0.0,4079.0,0.06155019525765942,full
GREEN,SKY,3,289.1580847935279,-0.004950001414474369,-5.480498714625846e-07,1.2071930694642378e-11,7.276076121396073,8.965460794416382,0.0,4079.0,0.05317953212301984,full
GREEN,SCI1,3,309.3740267067985,-0.005033139870992369,-5.383946309498575e-07,1.3997916260572737e-11,7.786663468379405,8.24501140200085,0.0,4079.0,0.04256066760362349,full
GREEN,SCI2,3,327.94051765163323,-0.004901412004883416,-5.265774230617351e-07,1.1976340728188048e-11,8.283245472417377,8.41033535300025,0.0,4079.0,0.05174730342495068,full
GREEN,SCI3,3,346.7611883576337,-0.004883189898187644,-4.924508072351517e-07,5.4224022809471714e-12,7.8352408816026555,6.959150382652695,0.0,4079.0,0.046185931057215183,full
GREEN,CAL,3,362.84173458436123,-0.004937042496336527,-5.222552006640424e-07,1.562203521291146e-11,4.597822141982634,4.492903153931911,0.0,4079.0,0.05316845684583456,full
GREEN,SKY,4,380.8375852422263,-0.004904747886983391,-4.815859448946603e-07,1.2201535110529314e-11,7.997925328932524,8.658430928082744,0.0,4079.0,0.051571912197217316,full
GREEN,SCI1,4,401.0518593069632,-0.004991308890767523,-4.6416667358863026e-07,1.249724332412336e-11,7.937213820603211,7.858288185081698,0.0,4079.0,0.041573933636773225,full
GREEN,SCI2,4,419.6043684298752,-0.0048215176034225515,-4.832835592769658e-07,1.6799757135894693e-11,8.276254561456,8.419276322993909,0.0,4079.0,0.04604259095953966,full
GREEN,SCI3,4,438.442921075863,-0.004818742188577798,-4.455176477947024e-07,1.0166892489007686e-11,8.036704909893832,6.946829511486101,0.0,4079.0,0.04126822286222407,full
GREEN,CAL,4,454.4438940809801,-0.004760441870558153,-5.172866168270919e-07,2.364997490539883e-11,4.702165075322344,4.654928774415445,0.0,4079.0,0.0693953074661619,full
GREEN,SKY,5,473.9537254685823,-0.004901502235082737,-3.914998222255699e-07,9.336308382356629e-12,8.690896876238186,8.821745314043502,0.0,4079.0,0.05089963241080241,full
GREEN,SCI1,5,494.15120275850956,-0.004935624578374793,-4.144639357106944e-07,1.7156783671666007e-11,7.880702614927974,8.082230849330825,0.0,4079.0,0.04323363864552807,full
