Chip,Fiber,Order,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,PolyfitRMS,Status
GREEN,SKY,0,22.521257113684314,-0.007165974818221914,2.7830252707437015e-06,-1.179976055919766e-09,9.152782444621533,8.16642656248549,0.0,2069.0,0.44349592125941684,partial
GREEN,SCI1,0,42.65363180083725,-0.005150786789314935,-7.148328043157e-07,3.882160105676028e-12,7.968300167295515,7.80944417176474,0.0,4079.0,0.17641326812891908,full
GREEN,SCI2,0,60.94813185668549,-0.004934035873378651,-8.224799814843666e-07,3.161453138614294e-11,8.14725002792412,8.333422070084506,0.0,4079.0,0.06499180779410355,full
GREEN,SCI3,0,79.61881410936016,-0.004964840201022786,-7.57480721704717e-07,1.8978578098124948e-11,7.558061705768425,7.124019212091692,0.0,4079.0,0.06822556458029008,full
GREEN,CAL,0,95.94888823043232,-0.004848220771002234,-8.525849484918973e-07,3.481077447992298e-11,4.975388638752402,5.336592294627943,0.0,4079.0,0.07466755947708457,full
GREEN,SKY,1,109.98439515377851,-0.005069900410202897,-7.097673339306797e-07,2.2153617846477172e-11,5.971200569439873,8.50259644938439,0.0,4079.0,0.047874029641638914,full
GREEN,SCI1,1,130.1923192471676,-0.005187951336158622,-6.6092481107846e-07,1.6779886335346537e-11,8.124352686530237,7.812066490473171,0.0,4079.0,0.043590690293992256,full
GREEN,SCI2,1,148.49122947009621,-0.00491969440181485,-7.334836876386389e-07,2.7126893778640992e-11,8.149455111464306,8.355431261544283,0.0,4079.0,0.06548265591226453,full
GREEN,SCI3,1,167.20330667733973,-0.004935160717179502,-6.829005245770909e-07,1.8585675105385267e-11,7.6632588314574654,7.088404725839311,0.0,4079.0,0.06191947174776174,full
GREEN,CAL,1,183.5082948752016,-0.004830705244999528,-7.395840861148115e-07,2.4315410237718444e-11,4.9441648536607214,4.434945199352416,0.0,4079.0,0.05886435316977952,full
GREEN,SKY,2,198.8466256950627,-0.0048687772177581695,-7.091595031038229e-07,3.05959748025729e-11,6.663816124287024,8.666762526439143,0.0,4079.0,0.05103434806812599,full
GREEN,SCI1,2,219.04570856841534,-0.005009458000337101,-6.683789091417281e-07,2.8553116787752777e-11,7.991719525777606,8.032600439020234,0.0,4079.0,0.03996817483031649,full
