Chip,Fiber,Order,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,PolyfitRMS,Status
GREEN,SKY,0,22.793581212422005,-0.008691204202746834,5.302829196411278e-06,-2.0065129029425495e-09,9.509239533274503,7.7081103934474475,0.0,2087.0,0.6807728915803412,partial
GREEN,SCI1,0,42.628262081077395,-0.004663651865859772,-1.0220753008549765e-06,5.32272548829389e-11,8.071528656849202,7.882072246879647,0.0,4079.0,0.17610375518410418,full
GREEN,SCI2,0,60.94587203474653,-0.004756427632829227,-8.941015307820236e-07,3.715206224015565e-11,8.149969234219885,8.340391092167351,0.0,4079.0,0.056163520465696275,full
GREEN,SCI3,0,79.62869666223601,-0.004779275438462175,-8.279598002745757e-07,2.4707778473162963e-11,7.634077146923512,7.077364312623775,0.0,4079.0,0.04689964367796947,full
GREEN,CAL,0,96.0637779881749,-0.004960324481865097,-8.223762693046673e-07,3.353406985523584e-11,4.7738405254969285,5.1372689437141394,0.0,4079.0,0.06836154870750584,full
GREEN,SKY,1,110.10519887450704,-0.004995533606662424,-7.047153062209559e-07,1.3741413904104685e-11,6.019358259452815,8.652293206078681,0.0,4079.0,0.047157207174133804,full
GREEN,SCI1,1,130.25797815718286,-0.005108955618794805,-6.692150860337511e-07,1.1108600764187331e-11,7.804124701251721,8.067154380511761,0.0,4079.0,0.04685045108106604,full
GREEN,SCI2,1,148.50311047248962,-0.004793117759554526,-7.549422377215226e-07,2.2687048909419374e-11,8.122566157653381,8.371495414458863,0.0,4079.0,0.043581474503328964,full
GREEN,SCI3,1,167.2578845466713,-0.004849236282742117,-6.829591747697781e-07,1.0633271712158314e-11,7.7462982756481775,7.064559688815251,0.0,4079.0,0.0469401190473906,full
GREEN,CAL,1,183.5820295386457,-0.004770904245497479,-8.229807311774432e-07,4.184220549831201e-11,4.822782402981785,4.363822120737386,0.0,4079.0,0.06280681045898559,full
GREEN,SKY,2,199.06907073893157,-0.0050085946439589754,-6.120141106122498e-07,1.1748093256558042e-11,6.7067035779105595,8.687430455421133,0.0,4079.0,0.04261111555278431,full
GREEN,SCI1,2,219.1382601329317,-0.004975638132661074,-6.686546718594259e-07,2.4355008489690054e-11,8.043885408246576,8.11744796061083,0.0,4079.0,0.04350877891180324,full
GREEN,SCI2,2,237.4653952256275,-0.0048717150292241366,-6.29939552387265e-07,1.5999224441632748e-11,8.163567546347906,8.37014105524105,0.0,4079.0,0.04474759084412719,full
GREEN,SCI3,2,256.2056773361096,-0.004855911157190018,-6.066357114644841e-07,1.2776042061524209e-11,7.67512250431709,7.066723702320118,0.0,4079.0,0.051291482230241714,full
GREEN,CAL,2,272.4963631731694,-0.004753006868219021,-7.20662484383092e-07,3.357483896724268e-11,4.5573398919598365,4.7085567686642555,0.0,4079.0,0.06273056183219904,full
GREEN,SKY,3,289.4052640005094,-0.005031437269303658,-5.046965141827816e-07,5.206071130042053e-12,7.4047908515477445,8.518826242114805,0.0,4079.0,0.04158443588360249,full
GREEN,SCI1,3,309.4358172648545,-0.00501190340480631,-5.548219470466368e-07,1.7499234731125315e-11,7.940542555548201,8.103598980563614,0.0,4079.0,0.04072320603111739,full
GREEN,SCI2,3,327.7423981344785,-0.00483269759937244,-5.580937871788822e-07,1.5343546432241717e-11,8.153290434811993,8.383415571900542,0.0,4079.0,0.04630238292772053,full
