4470.849891466347 1.0
4471.226589223863 1.0
4471.415236512623 1.0
4471.789659604869 1.0
4471.977588677351 1.0
4472.1651281424 1.0
4472.540521374252 1.0
4472.72725033999 1.0
4472.915085718827 1.0
4473.102742107535 1.0
4473.290080162429 1.0
4473.478172127896 1.0
4473.853686209515 1.0
4474.041500580366 1.0
4474.229960304524 1.0
4474.418683751985 1.0
4474.60677629666 1.0
4474.795661275044 1.0
4474.984759121467 1.0
4475.174302995481 1.0
4475.363166764344 1.0
4475.553535237461 1.0
4475.743480182379 1.0
4475.934228833596 1.0
4476.124595550394 1.0
4476.315726114111 1.0
4476.507636736007 1.0
4476.699031538552 1.0
4476.891054720646 1.0
4477.083453137167 1.0
4477.276597177072 1.0
4477.46998920847 1.0
4477.663810803686 1.0
4477.85740224734 1.0
4478.052076412723 1.0
4478.246430754135 1.0
4478.442269744714 1.0
4478.638052099896 1.0
4478.833778653281 1.0
4479.030435564903 1.0
4479.227441070646 1.0
4479.424993643856 1.0
4479.622800034203 1.0
4479.82115076695 1.0
4480.019471975845 1.0
4480.218697131407 1.0
4480.418333931882 1.0
4480.618233793837 1.0
4480.818952113374 1.0
4481.019436671622 1.0
4481.22078355338 1.0
4481.422811592902 1.0
4481.624724512972 1.0
4481.826842836679 1.0
4482.029866220277 1.0
4482.233117120012 1.0
4482.43710682223 1.0
4482.641324546293 1.0
4482.84539516785 1.0
4483.049972876769 1.0
4483.255844736596 1.0
4483.461171298405 1.0
4483.666763255395 1.0
4483.873030249839 1.0
4484.07945400979 1.0
4484.286486549883 1.0
4484.493912987937 1.0
4484.701051274376 1.0
4484.90907506408 1.0
4485.117014890053 1.0
4485.3253519340215 1.0
4485.534364062175 1.0
4485.742907099004 1.0
4485.952071693041 1.0
4486.161444353212 1.0
4486.370665324255 1.0
4486.580490853464 1.0
4486.790527263156 1.0
4487.000157719851 1.0
4487.206676936239 1.0
4487.417457284137 1.0
4487.627555381596 1.0
4487.838377949858 1.0
4488.048771416298 1.0
4488.259704925773 1.0
4488.470140331973 1.0
4488.680896179553 1.0
4488.891799266739 1.0
4489.102411688032 1.0
4489.313371818425 1.0
4489.524003571332 1.0
4489.734734689019 1.0
4489.945301218643 1.0
4490.156268321152 1.0
4490.366371729589 1.0
4490.5770783392045 1.0
4490.786956583868 1.0
4490.997382026795 1.0
4491.207850361793 1.0
4491.417060068242 1.0
4491.626925547962 1.0
4491.836689408511 1.0
4492.045602210964 1.0
4492.255247306244 1.0
4492.464191295503 1.0
4492.672582982698 1.0
4492.8812789176445 1.0
4493.088867077732 1.0
4493.503863499139 1.0
4493.711811508546 1.0
4494.330937076822 1.0
4494.948082368956 1.0
4495.357427134155 1.0
4495.765309790773 1.0
4496.778223865775 1.0
4508.331741904791 1.0
4508.535637554363 1.0
4508.740903198174 1.0
4508.94559925011 1.0
4509.150686447419 1.0
4509.355718656805 1.0
4509.560921602268 1.0
4509.765682239548 1.0
4509.970602384627 1.0
4510.1756849868825 1.0
4510.380711200257 1.0
4510.585667954403 1.0
4510.790374277248 1.0
4510.9959538873645 1.0
4511.200396083434 1.0
4511.405458391252 1.0
4511.610011027636 1.0
4511.814588841124 1.0
4512.019629807796 1.0
4512.22450675302 1.0
4512.429173521673 1.0
4512.633787301323 1.0
4512.838622189702 1.0
4513.043474188223 1.0
4513.2480973838 1.0
4513.452647863099 1.0
4513.657668001346 1.0
4513.862390306384 1.0
4514.0672552262495 1.0
4514.272183952737 1.0
4514.476663074912 1.0
4514.68156773702 1.0
4514.885935147648 1.0
4515.091269761028 1.0
4515.296000395737 1.0
4515.500749952744 1.0
4515.705925991526 1.0
4515.910667522093 1.0
4516.116320129962 1.0
4516.321208559429 1.0
4516.52626121525 1.0
4516.73164839356 1.0
4516.936822057417 1.0
4517.142378186125 1.0
4517.347575335784 1.0
4517.552998248686 1.0
4517.758562749704 1.0
4517.964191596284 1.0
4518.170084762255 1.0
4518.37577005799 1.0
4518.581551005667 1.0
4518.787224728214 1.0
4518.993575786091 1.0
4519.199536945759 1.0
4519.40567266462 1.0
4519.612221735111 1.0
4519.818700090261 1.0
4520.024931581815 1.0
4520.228327118278 1.0
4520.434964899357 1.0
4520.641842992582 1.0
4520.848683634086 1.0
4521.055788050477 1.0
4521.262665153327 1.0
4521.470121500929 1.0
4521.677212115567 1.0
4521.884481278341 1.0
4522.0919912002655 1.0
4522.299238944858 1.0
4522.5069420323125 1.0
4522.71490137047 1.0
4522.92268324428 1.0
4523.130539863943 1.0
4523.338367870996 1.0
4523.546612290715 1.0
4523.754636459163 1.0
4523.962600955776 1.0
4524.171185707614 1.0
4524.379578484115 1.0
4524.588397771292 1.0
4524.796109643894 1.0
4525.004986659874 1.0
4525.2134794065705 1.0
4525.421777453114 1.0
4525.630498739058 1.0
4525.838679467744 1.0
4526.047564279338 1.0
4526.255771977845 1.0
4526.464401963858 1.0
4526.672943941937 1.0
4526.881278155192 1.0
4527.089354755684 1.0
4527.297501428803 1.0
4527.505740919864 1.0
4527.713632328762 1.0
4527.92106863751 1.0
4528.1288182832 1.0
4528.336400478762 1.0
4528.544042414928 1.0
4528.75066811895 1.0
4528.957235595191 1.0
4529.163617087743 1.0
4529.37001024766 1.0
4529.575444454604 1.0
4529.781598746691 1.0
4529.986616334571 1.0
4530.190723700451 1.0
4530.395078760354 1.0
4530.599075862713 1.0
4530.801978611475 1.0
4531.004443292551 1.0
4531.207005097025 1.0
4531.408057636743 1.0
4531.608496595754 1.0
4531.808683574463 1.0
4532.007733805381 1.0
4532.206363820004 1.0
4532.404113417165 1.0
4532.601216686942 1.0
4532.9908634006215 1.0
4533.184634449341 1.0
4533.37664489648 1.0
4533.75829074407 1.0
4533.947172485445 1.0
4534.134301577797 1.0
4539.07081276529 1.0
4539.278630392729 1.0
4539.4864333385885 1.0
4539.694088821027 1.0
4539.9017147926015 1.0
4540.110009578485 1.0
4540.31785259472 1.0
4540.525942014604 1.0
4540.733550093309 1.0
4540.941984614814 1.0
4541.149453870847 1.0
4541.357586486137 1.0
4541.565127132812 1.0
4541.773275301592 1.0
4541.9815887323975 1.0
4542.189556974803 1.0
4542.397654574661 1.0
4542.6054117716085 1.0
4542.813493391678 1.0
4543.021820327578 1.0
4543.2298301627225 1.0
4543.437861649105 1.0
4543.646147583747 1.0
4543.854431663277 1.0
4544.0625696173565 1.0
4544.271263767369 1.0
4544.4790901449305 1.0
4544.687198755902 1.0
4544.895704879879 1.0
4545.103880130269 1.0
4545.312249424689 1.0
4545.520542949156 1.0
4545.7291154572185 1.0
4545.937131994293 1.0
4546.145589667096 1.0
4546.354025936731 1.0
4546.562695184068 1.0
4546.771038982173 1.0
4546.979336562706 1.0
4547.188107296625 1.0
4547.396720222891 1.0
4547.605255798794 1.0
4547.813656271936 1.0
4548.022089528713 1.0
4548.230963604864 1.0
4548.439177513961 1.0
4548.647937948005 1.0
4548.856459393371 1.0
4549.065254277271 1.0
4549.273925204482 1.0
4549.482685712883 1.0
4549.6915354797975 1.0
4549.900045803605 1.0
4550.108835524965 1.0
4550.31745439207 1.0
4550.52628087783 1.0
4550.7352076573015 1.0
4550.944240823076 1.0
4551.153015260489 1.0
4551.361796947961 1.0
4551.570963892488 1.0
4551.77976826344 1.0
4551.988649466255 1.0
4552.197742271843 1.0
4552.406520833393 1.0
4552.615352677412 1.0
4552.824509186016 1.0
4553.033535773447 1.0
4553.243265890846 1.0
4553.451709481986 1.0
4553.65744695109 1.0
4553.866651268367 1.0
4554.0759569515785 1.0
4554.285133865426 1.0
4554.494198794925 1.0
4554.703374274957 1.0
4554.912552107373 1.0
4555.121799724985 1.0
4555.331056163343 1.0
4555.540317280107 1.0
4555.749910109931 1.0
4555.958703564007 1.0
4556.168814305759 1.0
4556.37769655869 1.0
4556.587013208617 1.0
4556.796675332276 1.0
4557.0058839489375 1.0
4557.215218340499 1.0
4557.424596180048 1.0
4557.634335274614 1.0
4557.843855327178 1.0
4558.053481889451 1.0
4558.263016287601 1.0
4558.472058376389 1.0
4558.681860080093 1.0
4558.891415321496 1.0
4559.101078801625 1.0
4559.31053002666 1.0
4559.519962763261 1.0
4559.729776241498 1.0
4559.9396435543695 1.0
4560.149352141424 1.0
4560.358791058311 1.0
4560.5687247000815 1.0
4560.778536312594 1.0
4560.987978348433 1.0
4561.197913515945 1.0
4561.407717444819 1.0
4561.617222579876 1.0
4561.827262656484 1.0
4562.0375081581005 1.0
4562.247024515272 1.0
4562.457167467479 1.0
4562.666759751724 1.0
4562.876662378212 1.0
4563.08684717323 1.0
4563.296530625362 1.0
4563.506527059468 1.0
4563.716467775453 1.0
4563.926449644989 1.0
4564.136369525011 1.0
4564.346652775105 1.0
4564.556381685668 1.0
4564.766658910397 1.0
4564.976306557709 1.0
4565.187500215902 1.0
4565.396727589105 1.0
4565.607098908409 1.0
4565.817534706763 1.0
4566.027348440069 1.0
4566.237787201388 1.0
4566.447987577386 1.0
4566.867468550856 1.0
4567.078758534169 1.0
4567.288772308461 1.0
4567.499357108258 1.0
4567.7093043792565 1.0
4567.9205945513295 1.0
4568.130036153863 1.0
4568.34040022888 1.0
4568.550836641298 1.0
4568.760975960089 1.0
4568.971025899543 1.0
4569.182578390556 1.0
4569.392238956759 1.0
4569.813731775952 1.0
4570.024364746943 1.0
4570.234436844284 1.0
4570.444898865713 1.0
4570.655961117756 1.0
4574.878560599197 1.0
4575.089632081362 1.0
4575.300589636794 1.0
4575.5118212111065 1.0
4575.723105011945 1.0
4575.93446033484 1.0
4576.145617549392 1.0
4576.356319488969 1.0
4576.567822246692 1.0
4576.7787639893495 1.0
4576.990337586963 1.0
4577.2014877386255 1.0
4577.412946657392 1.0
4577.624269492479 1.0
4577.83518413702 1.0
4578.04646894643 1.0
4578.257898802463 1.0
4578.469711515761 1.0
4578.680815532633 1.0
4578.892020029797 1.0
4579.1034928726185 1.0
4579.314963477672 1.0
4579.526725527758 1.0
4579.73766394435 1.0
4579.949488020663 1.0
4580.160905006077 1.0
4580.37277485853 1.0
4580.584141218142 1.0
4580.7957836597925 1.0
4581.007234522903 1.0
4581.219210068219 1.0
4581.430728476108 1.0
4581.64230498335 1.0
4581.853955278735 1.0
4582.065770184359 1.0
4582.277183434679 1.0
4582.488907993135 1.0
4582.700735856024 1.0
4582.912386507375 1.0
4583.124352089178 1.0
4583.336292628798 1.0
4583.547663089963 1.0
4583.759582629188 1.0
4583.971371800126 1.0
4584.183299447472 1.0
4584.395393566438 1.0
4584.607283060298 1.0
4584.819057401325 1.0
4585.0312017407405 1.0
4585.24313670037 1.0
4585.4548076197125 1.0
4585.667127253157 1.0
4585.879356926488 1.0
4586.091053226545 1.0
4586.303107273483 1.0
4586.515813715323 1.0
4586.727504389112 1.0
4586.939751807846 1.0
4587.15188120725 1.0
