,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,Fiber,Order
52,1001.1925147026893,-0.0040075080399563749,-2.7901916199681198e-07,4.3517335958097294e-11,8.6348000000000003,9.7769999999999992,0,4079,SCI2,11
53,1019.7883354829502,-0.0037318816453347035,-4.3534510069197028e-07,7.0354002744673086e-11,7.9680999999999997,9.1298999999999992,0,4079,SCI3,11
54,1036.144456635679,-0.0041776368632364998,-1.4148934204470291e-07,1.88565327685418e-11,6.0759999999999996,6.0759999999999996,0,4079,CAL,11
55,1064.7681561358945,-0.0039342990068213391,-1.9133768369748984e-07,3.3705182117998746e-11,9.9510000000000005,9.9510000000000005,0,4079,SKY,12
56,1085.2032178634956,-0.004181078695974897,-1.8577497035083801e-07,4.2196610560065286e-11,9.1519999999999992,9.1298999999999992,0,4079,SCI1,12
57,1103.5753687754934,-0.0039103853194941357,-2.2154804397890932e-07,4.4366272745037136e-11,8.6396999999999995,9.7917000000000005,0,4079,SCI2,12
58,1122.1922819689014,-0.0036941604672489012,-3.2895660324204873e-07,6.132731565840673e-11,7.9558999999999997,9.1446000000000005,0,4079,SCI3,12
59,1138.5894897497258,-0.0042014529344308405,-2.9326386907113621e-08,1.2686470187110389e-11,6.0587999999999997,6.0587999999999997,0,4079,CAL,12
60,1168.8354497684338,-0.0038370421441331088,-1.4155302858530484e-07,3.6978525234302624e-11,9.9215999999999998,9.9215999999999998,0,4079,SKY,13
61,1189.2246625607934,-0.0039420864790421315,-2.2612811893576939e-07,6.1128291415549641e-11,9.1912000000000003,9.1175999999999995,0,4079,SCI1,13
62,1207.6487272042607,-0.003749837621248692,-2.3098974942110105e-07,5.9521893711379197e-11,8.6494999999999997,9.8087999999999997,0,4079,SCI2,13
63,1226.247555240956,-0.0035530581162171687,-2.9943204181081066e-07,6.6818597216393685e-11,7.9337999999999997,9.1765000000000008,0,4079,SCI3,13
64,1242.6806459667148,-0.0041758203755801792,7.3290703370020572e-08,5.8197523756577951e-12,6.0195999999999996,6.0195999999999996,0,4079,CAL,13
65,1274.5906888613627,-0.0036366735096871458,-1.5490343154635073e-07,5.0566031701679984e-11,9.9044000000000008,9.9044000000000008,0,4079,SKY,14
66,1295.0681932075656,-0.0039857942592901518,-9.2168893441994939e-08,5.0390262454183041e-11,9.2010000000000005,9.1691000000000003,0,4079,SCI1,14
67,1313.403230930548,-0.0036204559280444961,-1.781966552637599e-07,6.0057103270078243e-11,8.6077999999999992,9.8162000000000003,0,4079,SCI2,14
68,1332.1184020795233,-0.0036295770386710678,-1.4850420102625562e-07,5.3718438337445267e-11,7.9314,9.1641999999999992,0,4079,SCI3,14
69,1348.5102695002176,-0.0041750964692971208,1.8078673236767341e-07,2.3928131290122285e-13,6.0343,6.0343,0,4079,CAL,14
70,1382.1365563420568,-0.0035434550192822538,-9.5532187623095437e-08,5.2250614289500645e-11,9.9412000000000003,9.9412000000000003,0,4079,SKY,15
71,1402.5783664756716,-0.0038472168478742635,-5.1271483913633455e-08,5.448275947775139e-11,9.1765000000000008,9.1298999999999992,0,4079,SCI1,15
72,1421.0590576660782,-0.0037071741285350213,-3.4339487150026555e-08,5.0027941074140348e-11,8.6494999999999997,9.8112999999999992,0,4079,SCI2,15
73,1439.6729234545555,-0.0035133435688743503,-1.0253258944924792e-07,5.7368562386124325e-11,7.9461000000000004,9.1422000000000008,0,4079,SCI3,15
74,1455.9682957490054,-0.0039303618895651935,1.7898939864861334e-07,8.6521424158780983e-12,6.0343,6.0343,0,4079,CAL,15
75,1491.5541355480821,-0.0035699089070705191,3.7540624429374975e-08,4.066183426149391e-11,9.9632000000000005,9.9632000000000005,0,4079,SKY,16
76,1511.9599417175086,-0.0037499835803346732,-1.3159623887825826e-08,6.2494367807491519e-11,9.1544000000000008,9.1348000000000003,0,4079,SCI1,16
